,1,2,3,4,5,6,7,8,9,10
1,1.0,1.733306644199106e-06,1.862645149230957e-09,7.272492445748311e-14,0.140283040702343,1.862645149230957e-09,8.677418983119053e-102,8.677418983119053e-102,0.1632521364774524,1.862645149230957e-09
2,1.733306644199106e-06,1.0,1.7289484360195754e-06,1.733306644199106e-06,4.502214861323387e-06,1.862645149230957e-09,1.6954815515692352e-06,1.6954815515692352e-06,4.967128283650521e-06,1.862645149230957e-09
3,1.862645149230957e-09,1.7289484360195754e-06,1.0,1.733306644199106e-06,1.733306644199106e-06,1.862645149230957e-09,1.8169266095299205e-06,1.8169266095299205e-06,1.733306644199106e-06,1.862645149230957e-09
4,7.272492445748311e-14,1.733306644199106e-06,1.733306644199106e-06,1.0,1.862645149230957e-09,0.25343610532581806,1.1902747621876868e-73,1.1902747621876868e-73,5.6815830151346094e-15,0.22064675763249397
5,0.140283040702343,4.502214861323387e-06,1.733306644199106e-06,1.862645149230957e-09,1.0,1.862645149230957e-09,1.733306644199106e-06,1.733306644199106e-06,0.7277235466695502,1.862645149230957e-09
6,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,0.25343610532581806,1.862645149230957e-09,1.0,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,0.7277235466695502
7,8.677418983119053e-102,1.6954815515692352e-06,1.8169266095299205e-06,1.1902747621876868e-73,1.733306644199106e-06,1.862645149230957e-09,1.0,1.0,9.412814855552095e-103,1.862645149230957e-09
8,8.677418983119053e-102,1.6954815515692352e-06,1.8169266095299205e-06,1.1902747621876868e-73,1.733306644199106e-06,1.862645149230957e-09,1.0,1.0,9.412814855552095e-103,1.862645149230957e-09
9,0.1632521364774524,4.967128283650521e-06,1.733306644199106e-06,5.6815830151346094e-15,0.7277235466695502,1.862645149230957e-09,9.412814855552095e-103,9.412814855552095e-103,1.0,1.862645149230957e-09
10,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,0.22064675763249397,1.862645149230957e-09,0.7277235466695502,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1.0
