Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.292422322169035,0.2595599438435829,0.2616184104037834
0.294857863133828,0.2598648714208138,0.2616568496858308
0.29458004482506867,0.2611753701981901,0.26150192617436063
0.29494750792525326,0.26012574331805227,0.2617680854811725
0.2950168226550088,0.25868192667424816,0.26176230560022934
0.29424006895959776,0.2602419432164408,0.2617045374634616
0.2945778896656193,0.2602565787480599,0.26176369988131576
0.2943581936275644,0.2567177493685944,0.26185567246906744
0.2948619727999675,0.25970853740378563,0.2614442537537905
0.2945789850804402,0.2610127050130101,0.26140158413177456
0.2946630088529239,0.2585843567296477,0.26150110029949963
0.2946417094947807,0.259785741876385,0.2613924838263168
0.295020588997855,0.2602912378201797,0.26172804793354604
0.29453961759390895,0.25838624553605616,0.2617081073650815
0.2949799784456928,0.2583901271005313,0.2617411067303105
0.29403423391951417,0.2577608869653257,0.2616626326378289
0.2944350263906935,0.25778559213049723,0.26159236985615364
0.29449998375614744,0.25675512198365613,0.2616584641142882
0.29496116266699535,0.2602097892364516,0.2615000629960441
0.29423433647481023,0.2594259176102326,0.26168516548591847
0.29457812226468877,0.2591378439459907,0.26179229036684787
0.294299111280801,0.2595355030523278,0.26177915462414925
0.29466002414795356,0.2585218983381873,0.26151932520006654
0.2942237017427223,0.26032835475097277,0.26307332625868984
0.2951412902710896,0.2595042526761716,0.2618508993521339
0.29412158306412883,0.25947301749900936,0.2613670309392922
0.2944953616143296,0.2603078767731223,0.2617430109902726
0.293253267900283,0.26108530619235576,0.2616762896443516
0.2941317659475252,0.25893817890031856,0.26186391855644897
0.2950433687631933,0.2581732772341051,0.26176814379025803
