Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.32481957596343053,0.32711463007114744,0.3302522130941954
0.32452366346082634,0.3270502386618012,0.3300790559198071
0.32473765418515443,0.3274647888344025,0.330531283360149
0.3246501160327106,0.3276296124242454,0.3302767231103049
0.32452902591777144,0.3271272405232839,0.33007640022626156
0.32456143693486267,0.3269558911072808,0.3301366568049508
0.324845962284774,0.32732015117485774,0.33031084473592764
0.32434729727786743,0.3280787345177443,0.3302773613198178
0.324464461520791,0.32747049854892646,0.33041382879404946
0.32482043142043393,0.32763874836128243,0.33036208477782214
0.3244628230332602,0.32726161228205164,0.3302533097609167
0.3248852538447279,0.327380850896971,0.33048423416869294
0.32502172333914664,0.3272154189545017,0.3307126921095138
0.32442386362545056,0.32725835628494154,0.33001578674729715
0.3245149245465199,0.3274144812171139,0.33077598294306454
0.32464988222526653,0.3272013179587875,0.3305075011448894
0.32452981400524156,0.3268855788832558,0.3301689759371157
0.3245881195399697,0.3272361256445374,0.33034731738098727
0.32475326073679944,0.32760820626797826,0.3303899301124874
0.3250610434233299,0.32744587633422795,0.3306244678331512
0.3248129889432015,0.3273314944211224,0.33038777285346843
0.32478498904373093,0.3275808643017239,0.3302948138342012
0.3247748413398327,0.32744900347962047,0.3301595978720796
0.3244911198599259,0.32690518365774385,0.3302687350499599
0.3244258192862036,0.32721903094686594,0.3301869805915123
0.32461679416039135,0.3271599752282267,0.3305304685834658
0.32461741781627823,0.32771647906060486,0.3306874808239932
0.32532469079980253,0.3271564970341612,0.3302322787484563
0.3246866307193895,0.3269419759340815,0.33029122136713773
0.3240743028118277,0.32763901256512334,0.33052130818668585
