Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.22674657034882845,0.22390072084180251,0.22717596067144114
0.22677722712846032,0.22393417015510564,0.2272079557841355
0.2267446389490974,0.22389889789196707,0.22717417767058484
0.22668770114062994,0.22384197965106142,0.2271184913239071
0.226810370136001,0.22396526734715733,0.2272402986137914
0.22674402690770848,0.22389725263636776,0.22717337916486363
0.22674202725980352,0.22389622779155985,0.22717218278983214
0.22677497102692779,0.22392764281014874,0.22720403688452592
0.22679172584671564,0.22394691788949408,0.22722183112394903
0.22673055310531415,0.22388425801057737,0.22716056379274732
0.22674337473852457,0.2238978825870514,0.22717345316831242
0.22670317074324103,0.22385905406563683,0.2271332578521707
0.22677613060905774,0.2239306082855692,0.22720586995389716
0.22673274810224325,0.22388621318635815,0.2271625840353352
0.2267525951644842,0.22390756129637376,0.2271829327421344
0.22673744660870923,0.22389289097836823,0.2271673285791267
0.22675107090922214,0.22390460055569342,0.22718092726855504
0.226685243931969,0.22383914257090876,0.22711577572425545
0.2267396975914707,0.22389414710096173,0.2271695618543598
0.22674206732408594,0.22389721153161307,0.22717183987595063
0.22670072438081196,0.22385459106492123,0.2271308817182734
0.22674767012878333,0.22390090654708888,0.22717677160729646
0.2266998375377068,0.22385541030696837,0.2271304155924979
0.22670162463531388,0.22385564468411273,0.22713148492283333
0.22671118883209998,0.22386591592064148,0.2271416585526989
0.2267932052638723,0.22394851938970933,0.22722305528231468
0.22678586948595636,0.22393993520900835,0.2272149324478827
0.22677502509928127,0.22392811257376488,0.22720350790704172
0.2267471204149652,0.22390104355161297,0.22717680880512264
0.22674111734103808,0.2238950206819365,0.22717117268802442
