Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.2202975581096184,0.18758194159531752,0.1989791123915124
0.22032112478280985,0.18773875026036585,0.1967457214436546
0.22047507362634516,0.18952477740687382,0.19785158221907043
0.22014114480993546,0.18821363587895945,0.198158223383561
0.22036595005448195,0.18829874122785042,0.19546135216030003
0.22040761536216474,0.18754186166173442,0.20055051967847715
0.22055765058934806,0.1889999702940828,0.1944039774071082
0.2205214494229942,0.187847233587,0.19875482583525952
0.22064298646868635,0.18813356019600178,0.19555731465630646
0.22034511530968506,0.18895170764104244,0.20283481848655255
0.22018711582239087,0.1893654127645092,0.1971397796116513
0.22011506247340865,0.18867406045011306,0.19587626184200185
0.22004915038304249,0.18840330374680597,0.1982667659345704
0.22045799540492966,0.1880116708982614,0.19688896335811343
0.2206264588909265,0.18907065928622258,0.19565484020262608
0.22040090069741985,0.1892351629426176,0.20099096766709215
0.2203245654260435,0.18815780201683138,0.19921806875243217
0.22027937619972068,0.18811268485917682,0.19744461361082077
0.22018778318520704,0.19059280472967277,0.20258165916665835
0.22029928068268695,0.1897406747396318,0.20370648169709651
0.22029984760639051,0.18840349546672425,0.19406962334567973
0.22033149486106227,0.18768373992112128,0.20014584199296787
0.22034426296063742,0.18814916320191996,0.1937861876763317
0.22063655432084653,0.18789849728436342,0.19622060956229165
0.22053451466460708,0.18750146789523436,0.19594961761399501
0.22012718555543903,0.18768315604262625,0.2010163532101287
0.22034117873385242,0.18927857095054118,0.19792004324308832
0.2202250249473082,0.18764091712626252,0.19542598842251163
0.22024742090156302,0.18817844634584285,0.19747916259136833
0.22049634962567408,0.18945282326127083,0.19385303250324717
