Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.3172140817299979,0.3030543133309031,0.3297052570563707
0.3174106859571612,0.30297176605760334,0.32758758546857847
0.31698878429471516,0.30308036671524197,0.3296539109922959
0.31719877224743637,0.30262125986804356,0.3282938750326247
0.31738470277161435,0.30254638468142636,0.3303072067981706
0.315603583138546,0.30306918160152213,0.3269034628425612
0.31781587112016935,0.3035403817410641,0.32858284387580333
0.31634603590933047,0.3030354485902911,0.3283658273690476
0.3170147567574696,0.3029803963979295,0.3292272921576265
0.31650750162872765,0.30265479426097,0.32693167128131395
0.3163367676111792,0.303095182956833,0.3278925331872925
0.3151600908019665,0.30319747527910995,0.3284696250185323
0.3160401222266028,0.3028956456777973,0.32779547438906
0.31602963753376045,0.3029271388382126,0.3277548187753584
0.3165737370302735,0.30270612002296393,0.3306571253716365
0.31728125117639633,0.30270192156703685,0.328483482790518
0.31711722888873817,0.3030058035286595,0.3272317976072996
0.316595737701327,0.3025294699992584,0.3291283158277064
0.31525707504448675,0.30318914387796114,0.3282746577039897
0.3148720985040679,0.3031846700215864,0.329658019399781
0.3166675058387357,0.30309493589343395,0.32913773152310793
0.31625413669414904,0.3028065542052687,0.3291893829305291
0.3161146513994543,0.303031573390227,0.32688468866364107
0.3160781821529285,0.3031318030801385,0.3282259261843617
0.3161820129371209,0.3030783366780862,0.3282792018251758
0.31575006866311867,0.303045716255551,0.32915660498263344
0.3171172104669498,0.3031988348151346,0.3283871033672824
0.3160894048280597,0.3030238697292199,0.328983232543408
0.31646942290687535,0.30322261187933075,0.3280135500999909
0.3174361667675276,0.30295973506756296,0.32940144579223296
