Accuracy,F1_Scores
0.8666666666666666,0.8637915787915788
0.86,0.8602068302068302
0.8733333333333334,0.8728898878898879
0.8799999999999999,0.8764899914899915
0.8800000000000001,0.8801372701372703
0.8866666666666665,0.8824777074777075
0.8733333333333334,0.8715824915824916
0.9199999999999999,0.9201696451696451
0.8800000000000001,0.8792760942760942
0.8733333333333334,0.871978206978207
0.8800000000000001,0.8792255892255891
0.8800000000000001,0.8801178451178451
0.8866666666666667,0.8860942760942759
0.8800000000000001,0.8799158249158248
0.8800000000000001,0.8806808006808007
0.8666666666666666,0.864099419099419
0.8733333333333334,0.8706999481999482
0.8666666666666668,0.8676948976948976
0.8666666666666666,0.8628885928885929
0.8866666666666667,0.8848666148666148
0.8400000000000001,0.8394866244866245
0.8733333333333334,0.8723063973063973
0.8866666666666667,0.8871212121212121
0.8733333333333334,0.8709090909090909
0.8733333333333334,0.8717365967365968
0.8533333333333333,0.8552767602767603
0.8666666666666666,0.8683929033929034
0.8533333333333333,0.8504286454286454
0.8800000000000001,0.880016835016835
0.8866666666666665,0.885151515151515
