Accuracy,F1_Scores
0.4833333333333333,0.38296566055944115
0.47333333333333333,0.3868226593688725
0.4800000000000001,0.3802786144168778
0.48666666666666664,0.3738542344832461
0.48,0.3703371337313798
0.4633333333333334,0.37030058053485526
0.4666666666666667,0.3711449691728896
0.4600000000000001,0.35412983464973197
0.45999999999999996,0.3618870060252695
0.45999999999999996,0.3346209475279243
0.47000000000000003,0.3790026911555236
0.46333333333333326,0.3640837700927978
0.47333333333333333,0.36854810866440885
0.4566666666666667,0.35544873611625855
0.4633333333333334,0.372728576978577
0.4633333333333334,0.36710800039652713
0.5,0.4310883546659774
0.4666666666666667,0.3738776711481405
0.4666666666666667,0.3503542512319242
0.4633333333333334,0.33518261725619847
0.4733333333333333,0.3717411796036605
0.4966666666666667,0.41774524456990825
0.47000000000000003,0.3664469195759311
0.4600000000000001,0.36483435520615537
0.47333333333333333,0.3883713268920205
0.48,0.39788156680005204
0.49000000000000005,0.3881402138013178
0.47666666666666674,0.3671495747638805
0.4833333333333334,0.3867716543367919
0.48,0.367421259290046
