Accuracy,F1_Scores
0.49333333333333335,0.3864932503677808
0.53,0.43549888583152974
0.5,0.4042155460438634
0.5133333333333333,0.42471174507327214
0.5066666666666666,0.4186663596713399
0.4933333333333333,0.3726071591427269
0.5,0.3954623176001605
0.51,0.3983986354894571
0.5233333333333333,0.4165881815371793
0.4833333333333333,0.38519529709858624
0.5033333333333333,0.4006000052399181
0.5366666666666667,0.4386792331559839
0.5133333333333333,0.42062431742304307
0.4933333333333333,0.40368427535949997
0.4933333333333333,0.3860289518344169
0.4966666666666667,0.3743575997645765
0.4833333333333333,0.3789186580978594
0.5033333333333333,0.4192861962598805
0.4866666666666667,0.3734532202747763
0.48999999999999994,0.38188852813852814
0.49333333333333335,0.4043397547049784
0.49333333333333335,0.3807024189261031
0.4933333333333333,0.38077419656367023
0.49333333333333335,0.3628167432215183
0.5033333333333333,0.38150254662707705
0.5,0.40580371340794297
0.4999999999999999,0.41956234038439383
0.5066666666666666,0.40953110361374756
0.51,0.42571199482352184
0.4933333333333333,0.38832617995375324
