Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.23698145887510408,0.24697038621933193,0.2539547392286141
0.23676887659288764,0.246322579752922,0.25323155498508043
0.23569514654078252,0.2483697392475928,0.2535323063830313
0.23640167621075814,0.24708186114333347,0.2536683129016709
0.23635704842043898,0.24740026348293945,0.25349467389620844
0.23667371702836335,0.24779865807914817,0.25342796637853265
0.23802048698156555,0.24691148625598477,0.2538137181332865
0.23607289454375097,0.24832186035267215,0.25346575481025974
0.2366060826971706,0.24733278509863393,0.2537735202223199
0.23659860957898332,0.2465252002941102,0.2540244424382671
0.23622594083244747,0.24609351415333958,0.25395444648309906
0.23629485015768253,0.24742215599169168,0.25438848117711665
0.23712857441546215,0.24782280400748924,0.2542482991243423
0.23534926309142565,0.2462577816039294,0.2531868361874786
0.23721954317878638,0.24645625625683523,0.2534345089701799
0.23710153016083177,0.24700587494542425,0.25427777751509495
0.23678614846844614,0.24690141026035556,0.25396695729986046
0.23597068586447895,0.24618807629553485,0.25353754096908715
0.23669952296306818,0.24665842785682907,0.25392070478143275
0.2379942506491747,0.24802192857090694,0.25437810865752747
0.23722796235068108,0.2465635208267472,0.25420070251892646
0.23716301918497562,0.24873345929840326,0.25347096091376875
0.23712476779229147,0.24846540899007566,0.2542978094232246
0.23595153458325768,0.24619330305763726,0.25373854329932344
0.2358935804026891,0.24606524437381036,0.25361892932551633
0.23702787649670998,0.24755065779639002,0.2538133302755313
0.23638183704614724,0.2476759959308333,0.2543817042491607
0.23794932461964285,0.24737828293674796,0.25405085016783213
0.23616614492361024,0.2475922355933015,0.2536390888161192
0.23506504931697475,0.24645737310879348,0.2536452561559395
