Accuracy,F1_Scores
0.9493464052287581,0.9492835269305857
0.9493464052287581,0.9512596989067579
0.95,0.9513852813852814
0.9552287581699346,0.9575080475080474
0.9607843137254903,0.9620383320383322
0.9431372549019608,0.9440697320109084
0.9372549019607843,0.9391179191179191
0.9434640522875817,0.9459877159877159
0.9493464052287581,0.9504177304177304
0.9326797385620915,0.9323798423798422
0.961111111111111,0.961966921966922
0.9330065359477124,0.9343804343804344
0.949673202614379,0.9508631183631184
0.9549019607843137,0.9560952337422925
0.9437908496732026,0.9452184852184853
0.9434640522875817,0.9447889147889148
0.9382352941176471,0.9384212084212085
0.9552287581699346,0.9549760424760425
0.949673202614379,0.9505772005772005
0.9330065359477124,0.9340256040256041
0.949673202614379,0.9512294187294188
0.9434640522875817,0.9442733192733194
0.9552287581699346,0.9564927664927666
0.9552287581699346,0.9555348355348354
0.9424836601307189,0.94484052984053
0.9444444444444444,0.9447989047989047
0.9330065359477123,0.9340385540385541
0.9437908496732026,0.9444709919709918
0.949673202614379,0.9512443112443112
0.9379084967320261,0.9390681867152455
