Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.24130531877492828,0.20763582752041163,0.21297388659126576
0.24139283963405872,0.20663162001595375,0.2194432884831377
0.2414537420272828,0.20804971054662968,0.2176884375141878
0.2411892831961342,0.20801112603169142,0.2135788739989016
0.2415767450240291,0.20674938548502486,0.2132554857370314
0.24140356950666994,0.20722280747602922,0.2150793873574505
0.24135786648114338,0.2068932806004125,0.21268175966596944
0.24132414678817565,0.20810420601803817,0.21369739506697644
0.24160850936269207,0.20924700515462513,0.21806558688628064
0.24142464190650462,0.20645396277047792,0.21909252143785443
0.24135132365965836,0.20772743198726312,0.20974747030861635
0.24133001846539162,0.2074642177379526,0.21212686761051636
0.241050675838781,0.2087664379090229,0.2123772670182073
0.2414431349690048,0.20729882151370144,0.21336419190775852
0.2416046871201368,0.20623598320991626,0.21131720026092884
0.24151783895756215,0.2071755230152998,0.21671962138437686
0.24118783516433928,0.20952829147897942,0.2108803324192623
0.24144789707651365,0.20721491739819994,0.21798692374872922
0.2412725096654756,0.2077270899207046,0.21645667071771396
0.24129250443805428,0.20892920759561284,0.2177286985642562
0.241425357614849,0.2092645102952324,0.21194399503944844
0.24154074820345134,0.20649920183146536,0.21678581242149372
0.24141379781556377,0.20722397195629233,0.2129001022691221
0.24147450904565596,0.20713421699290158,0.21830083888905047
0.24145935535592086,0.20620567528805145,0.21428754475981654
0.24124144076876403,0.20828161279644583,0.21528983312606798
0.24126414529995252,0.20652989747074346,0.22168834828943246
0.24122340042773632,0.20765697445247486,0.2139349555154802
0.2414163430064659,0.20881642374590062,0.21698629780335255
0.2415416331454978,0.2095485132960273,0.21632139438754128
