Accuracy,F1_Scores
0.6033333333333333,0.5637807240101151
0.59,0.5468046048397064
0.5800000000000001,0.5376670613877412
0.5933333333333333,0.5560348107431883
0.5833333333333333,0.5471854063049575
0.5866666666666667,0.545063513904475
0.5966666666666667,0.5557153623383311
0.6,0.55466028786355
0.5799999999999998,0.5413363745406463
0.5800000000000001,0.5391914778964508
0.5900000000000001,0.552873812822465
0.59,0.5511222763116217
0.5866666666666666,0.546546996261513
0.5866666666666667,0.5468529252803964
0.5966666666666666,0.5565205347439358
0.5933333333333333,0.5493968576121905
0.5933333333333333,0.5484303912589061
0.5999999999999999,0.563402469758305
0.5866666666666666,0.5460054117185054
0.6,0.5646307562893487
0.5833333333333333,0.537600374067571
0.5899999999999999,0.5460529804374198
0.5833333333333333,0.5438168860076824
0.5966666666666666,0.553302871891232
0.5966666666666666,0.5542271060405792
0.5933333333333334,0.5562105562225561
0.5933333333333332,0.5508989181017143
0.6033333333333333,0.5640841647570731
0.5866666666666667,0.5491948836606982
0.5833333333333333,0.5415246264491395
