Accuracy,F1_Scores
0.7533333333333332,0.7516253253033909
0.7633333333333333,0.7610146251809701
0.7766666666666666,0.7756244980660998
0.7466666666666667,0.7434636670745991
0.74,0.7363277812348533
0.7633333333333333,0.7621987190974792
0.7766666666666666,0.7753220173375739
0.7633333333333334,0.7628005206335295
0.7933333333333333,0.7921433189820859
0.77,0.7665715412190254
0.7866666666666668,0.785558419721992
0.7866666666666667,0.7846878496148518
0.7666666666666667,0.7652489392170737
0.7733333333333332,0.7705082602733915
0.79,0.7882725942037514
0.7933333333333333,0.7923781447613484
0.7766666666666666,0.7742739166206745
0.7899999999999999,0.7881358975279454
0.7799999999999999,0.7773104446124469
0.7666666666666667,0.7654825512481078
0.7566666666666667,0.7547269239929058
0.7699999999999999,0.7694312132528206
0.7666666666666667,0.7653924762280451
0.7766666666666666,0.774497151182357
0.78,0.7786100075922101
0.7866666666666667,0.7857101752735791
0.75,0.7476306564033532
0.7966666666666666,0.795538165256725
0.7466666666666666,0.7438392812442247
0.79,0.7876157205762896
