Accuracy,F1_Scores
0.4966666666666667,0.40456033754327364
0.49333333333333335,0.382327764317385
0.45999999999999996,0.3309071613141381
0.45999999999999996,0.34024875198264193
0.4866666666666667,0.37643078062343766
0.4833333333333333,0.37658241745152515
0.5,0.40197449163907095
0.48,0.37432982079965393
0.49000000000000005,0.3823299840328659
0.4833333333333333,0.3961809604010047
0.4866666666666667,0.37534761851775317
0.49000000000000005,0.3891127223342049
0.47333333333333333,0.3661154681976696
0.48,0.3460321720783852
0.4966666666666667,0.4011229773391716
0.4766666666666667,0.3645092836845084
0.4966666666666667,0.38639165712336443
0.49000000000000005,0.3764938487805337
0.4766666666666667,0.35061746813107253
0.4766666666666667,0.37111949506246017
0.5,0.41013512197450536
0.4966666666666667,0.4077550015476195
0.47333333333333333,0.3578027657097425
0.4666666666666666,0.3524662884583779
0.49333333333333335,0.4070775787586248
0.49333333333333335,0.39426209830568915
0.48999999999999994,0.3918412423466432
0.47333333333333333,0.3539810273523368
0.49000000000000005,0.3816932575340791
0.4666666666666667,0.34647219591474043
