Accuracy,F1_Scores
0.49333333333333335,0.35514999516367507
0.5,0.35995445218256433
0.4966666666666667,0.37102573109728715
0.5033333333333333,0.38269358957260113
0.4800000000000001,0.32886170676868354
0.49000000000000005,0.3584316078242993
0.4833333333333334,0.345969762112033
0.4833333333333334,0.3452487919057686
0.4833333333333333,0.34608360081171297
0.49000000000000005,0.3440772168627846
0.4866666666666667,0.342763019584155
0.4866666666666667,0.3472518200373878
0.49000000000000005,0.34818075221631994
0.48999999999999994,0.3541889236314681
0.5033333333333333,0.3656436112147467
0.48,0.34829111751965025
0.4766666666666667,0.3380888989948581
0.4966666666666667,0.36677181972154616
0.49333333333333335,0.355975501546637
0.48666666666666664,0.3521518759018759
0.4966666666666666,0.3618471759542997
0.4966666666666667,0.3622985152482417
0.4833333333333334,0.34124786806900353
0.48999999999999994,0.349227742541696
0.48666666666666664,0.3528197501692714
0.48999999999999994,0.3498844340414108
0.49000000000000005,0.3477998850858734
0.4766666666666667,0.3328006466857356
0.4866666666666667,0.34766922449036
0.4833333333333333,0.3545559488770843
