Accuracy,F1_Scores
0.8366666666666666,0.8304166073704146
0.8333333333333334,0.8285523484656612
0.8333333333333334,0.8287295405028781
0.8333333333333334,0.8285777551343404
0.8366666666666667,0.8301834591332673
0.8333333333333334,0.8288643491584669
0.8333333333333334,0.8283858194790632
0.8366666666666667,0.8309331438685155
0.8333333333333334,0.8286812299277131
0.8333333333333334,0.8280430832211019
0.8300000000000001,0.8244574876255394
0.8300000000000001,0.8238254066195243
0.8300000000000001,0.8251315730407803
0.8366666666666667,0.8305139956290851
0.8366666666666667,0.8322887489959101
0.8333333333333334,0.8290852477041735
0.8333333333333333,0.829004861423979
0.8333333333333334,0.8271476164823349
0.8333333333333334,0.8282628095731811
0.8366666666666667,0.8308495151489105
0.8333333333333334,0.8288675656041384
0.8333333333333334,0.828913915605092
0.8333333333333334,0.8289168162991694
0.8333333333333333,0.8275512372672994
0.8366666666666666,0.8294505558780472
0.8333333333333334,0.8283947858628166
0.8333333333333334,0.8283641605124981
0.8366666666666666,0.8319772644564845
0.8333333333333334,0.8282398488114092
0.8300000000000001,0.8244946371319986
