Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.0909540285441118,0.13549662325247339,0.17465084588461996
0.09103480580853965,0.13508218778164494,0.17490528303057745
0.09116542477351317,0.13824950038772713,0.176651805468947
0.09183394534784348,0.13712925763528092,0.17507763457895703
0.09093551789954364,0.13699703133682142,0.17329131048234686
0.09117550554871838,0.1356717786827349,0.17612797007616912
0.09134222733704228,0.13714100491482134,0.17455065334885272
0.09154027523438549,0.13841880652287514,0.17489008104604906
0.09156280359596441,0.13572497557722066,0.17675145665296016
0.09097534094215273,0.13629903265826598,0.17488777207092798
0.09228545836573758,0.13791632532886466,0.1753991237487807
0.09103388019195079,0.13894882291827024,0.1764134972048192
0.09223446242290836,0.1367895228420522,0.17358927240182687
0.09101011274805876,0.1388726139651527,0.1741322736943937
0.09140670004083343,0.13673067040870085,0.1731267144404533
0.09185749220800449,0.13584966265695722,0.17566237051077702
0.09122055664821196,0.1375547909011447,0.17285043621057347
0.09156131183215148,0.13622613782822962,0.17395234513123944
0.09115313515396475,0.1361368368756589,0.1749288486549185
0.09163855285813068,0.13740489568379827,0.1754898097371536
0.09158257599456462,0.13649569615458013,0.17538365329345731
0.09115740717504268,0.13730700153872627,0.17223795777357134
0.09192354723610752,0.1384305345931814,0.17401851294201112
0.09110487614921582,0.13942029726946287,0.17308644521388755
0.09088776306314458,0.13758788180573847,0.17528913016944572
0.09097858738927944,0.13880424452701975,0.17347103360515953
0.09149265748245218,0.13724606455186558,0.17490179025353897
0.09060311117276718,0.1410376600433132,0.1731298060688979
0.0908222241549831,0.13785545874300587,0.17413965856535546
0.09090346480512522,0.13588787160370616,0.17568562158987466
