Accuracy,F1_Scores
0.33333333333333337,0.16842105263157894
0.33333333333333337,0.17017543859649123
0.33333333333333337,0.17124756335282648
0.33333333333333337,0.16754385964912283
0.33333333333333337,0.17017543859649123
0.33333333333333337,0.17202729044834308
0.33333333333333337,0.17017543859649123
0.33333333333333337,0.16929824561403506
0.33333333333333337,0.1692982456140351
0.33333333333333337,0.1701754385964912
0.33333333333333337,0.1692982456140351
0.33333333333333337,0.16929824561403511
0.33333333333333337,0.1692982456140351
0.33333333333333337,0.16929824561403506
0.33333333333333337,0.16754385964912283
0.33333333333333337,0.16842105263157897
0.33333333333333337,0.16929824561403506
0.33333333333333337,0.17017543859649123
0.33333333333333337,0.16842105263157894
0.33333333333333337,0.16929824561403506
0.33333333333333337,0.1675438596491228
0.33333333333333337,0.16842105263157894
0.33333333333333337,0.16842105263157894
0.33333333333333337,0.16842105263157897
0.33333333333333337,0.16842105263157894
0.33333333333333337,0.16929824561403511
0.33333333333333337,0.16842105263157894
0.33333333333333337,0.17192982456140352
0.33333333333333337,0.17017543859649123
0.33333333333333337,0.1692982456140351
