Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.35507741045966446,0.2962015619840649,0.3627699137545653
0.35685205088466215,0.29286515713361616,0.36266822514555813
0.3544345270652206,0.2918317055785533,0.3627897993653864
0.357665141757868,0.291337519807649,0.3626266521655877
0.35918539688977674,0.2922234431981353,0.3627380938162744
0.35633264708518336,0.2915165658039097,0.3627736570345724
0.3612694727011367,0.29246115979938636,0.36279040523658324
0.3556543448535977,0.29194497175613543,0.3627979639448079
0.35559657350957136,0.2918496829125032,0.36272383499705896
0.35393452530299824,0.2919974729010019,0.3626714611222768
0.3552326313405452,0.29210552772232984,0.3626817715299625
0.35697653329490253,0.29233191314743967,0.3627811859342537
0.3580105566060673,0.2915251314889802,0.3626854265648297
0.35823601864922344,0.2902019458602735,0.3627232600305027
0.35822463466668936,0.2915060509852642,0.36275850184089764
0.352901839027379,0.2925200599952738,0.36264304221778193
0.3556189805285698,0.29285231863389893,0.36276790354842353
0.3558768384798904,0.2933742974115113,0.36268473327126444
0.35776092678838306,0.29385767605919205,0.362752431858138
0.35689560465577286,0.2931299615309328,0.3627175015416065
0.35598818477707506,0.29248523109859165,0.36274232681508084
0.35748795970988156,0.29103707918707544,0.36263307235242703
0.3578793745122964,0.29173828503988564,0.3627330685241317
0.3585609616861701,0.2912873959372728,0.36264781482691344
0.35517567233165437,0.29223723675358315,0.3626884172491859
0.3563786262917153,0.2919557646770804,0.3627125972548842
0.3597327585874777,0.2936085118067928,0.36276063811614473
0.35479430814309,0.29175749985485816,0.36279305085009084
0.3561350319129275,0.2920117747590583,0.3626901929705061
0.3567871594903947,0.2924693387627849,0.3626499199939443
