Accuracy,F1_Scores
0.9533333333333334,0.9515151515151514
0.9533333333333334,0.9528619528619527
0.9333333333333333,0.9310269360269361
0.9333333333333333,0.9314478114478115
0.9266666666666667,0.9254713804713803
0.9466666666666667,0.9457744107744108
0.9400000000000001,0.9396632996632996
0.9400000000000001,0.9390404040404041
0.9466666666666667,0.9458417508417508
0.9466666666666667,0.9459090909090909
0.9466666666666667,0.9459090909090909
0.9400000000000001,0.9381313131313131
0.9466666666666667,0.946127946127946
0.9333333333333333,0.9317340067340067
0.9333333333333333,0.9316329966329967
0.9400000000000001,0.938047138047138
0.9333333333333333,0.9318855218855218
0.9533333333333334,0.9529292929292928
0.9533333333333334,0.951936026936027
0.9333333333333333,0.9308922558922559
0.9400000000000001,0.9386868686868688
0.9333333333333333,0.9319528619528621
0.9533333333333335,0.9515151515151515
0.9266666666666667,0.9237963887963888
0.9333333333333333,0.9323737373737373
0.9400000000000001,0.9397306397306397
0.9533333333333334,0.9524410774410773
0.9466666666666667,0.9461279461279462
0.9533333333333334,0.9519360269360269
0.9200000000000002,0.9189057239057238
