Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.27762178701897344,0.292632721058434,0.2200396185775677
0.27753751457994313,0.2919779457726065,0.21952482419801292
0.27754588507093764,0.29381951730136857,0.2194977620662894
0.27756164892188484,0.29410786267102645,0.21934205250795272
0.27745910923130623,0.2920610534168462,0.21939857071209273
0.277499592428516,0.2936956982443354,0.2195194647741104
0.2775741540901827,0.2942011335044161,0.2194464816640858
0.2777298413408207,0.2918546491288524,0.21943719006098372
0.27763290396763673,0.2934210728371675,0.21925715034356624
0.27757586873693674,0.29270152743710903,0.2198951887900983
0.2775294293010267,0.29148723818035016,0.21926633014175403
0.27761198533600795,0.29264500925607284,0.21913307404555082
0.2776998789979138,0.29232797982477926,0.22005579053815918
0.2775297039044058,0.2933032777617218,0.22133198427759973
0.27767950222524884,0.2911041651239965,0.2191173887783558
0.2775867514225041,0.2919997072811476,0.219825815370636
0.27758890090762045,0.2911665986021318,0.21985206581257416
0.27765011473174517,0.29210907796255003,0.21923314014480716
0.2776346337732273,0.29315273589266766,0.21901645850552454
0.2777083261867244,0.292330004989943,0.21933342838674053
0.27768781175396356,0.2940581504850446,0.21934593206061975
0.27740136184137293,0.2949139174846948,0.2203398625666706
0.2776408639890887,0.2927692668227613,0.22002623728993317
0.27762994021580834,0.29472141638237087,0.2193567432678011
0.27750837435046416,0.2918819844356714,0.21964334001463254
0.27743572448330606,0.2940231192784267,0.21978512864603833
0.2776800651226378,0.29253258277498306,0.22018986697733506
0.277632116975307,0.29390894451231153,0.2195053328973881
0.2775240850402012,0.2911273928491417,0.21877838526988486
0.27743969069699775,0.29310423027184795,0.2197304099369973
