Negativity_Class_0,Negativity_Class_1,Negativity_Class_2
0.6421807253048681,0.49987608417697815,0.495944086544612
0.6361259033624178,0.4997800462055085,0.49590322025382944
0.6388374448889543,0.49955479859449836,0.4958205142585495
0.6336819013372859,0.5000699419704775,0.49631362081716013
0.6373854211419366,0.4997020051329499,0.496015350615256
0.6391733785123538,0.49980146429253197,0.49599276628070116
0.6396765167164365,0.49966683021313746,0.49594950586216535
0.641015601458253,0.499825547515519,0.4959753996048506
0.6482502254886608,0.49987848860188333,0.49605010232957236
0.6396505081451359,0.4995837233337138,0.4957838609587621
0.6403233408863148,0.49957070731892134,0.4958293836136864
0.6382924347533997,0.49996457693292146,0.49602571822510877
0.6414578416061445,0.49975981555835763,0.49597134641719487
0.6416632398988635,0.49960292374557425,0.49570636166018095
0.643862573041959,0.4997237631690933,0.495928471923457
0.6319648716796273,0.4999303424540589,0.49614987420612155
0.6355949130555437,0.49972263442687126,0.49594895313087595
0.6361812927341781,0.4995409100294375,0.49581254556011417
0.6360586926785092,0.4998307702769152,0.4958524327128376
0.635442720723735,0.5000486343244196,0.49624627695734436
0.6309345719890367,0.5000132055490062,0.4962440634090507
0.6430830851155742,0.49982394431270605,0.49600022464400945
0.641218245478248,0.49962340795600113,0.4958158742737761
0.6261477944862199,0.5000786722214138,0.49618151433688
0.6347741583265237,0.49955927395315813,0.4958228039241962
0.6372798580120754,0.499567248317092,0.4958804865246048
0.6356647150059827,0.4999222206980088,0.4960908190849277
0.6367754866261963,0.4996540878094627,0.49590024444265995
0.6462805969445099,0.4999087994747017,0.49606446964346346
0.6374056110326021,0.49977773153419597,0.49597955505098534
