Negativity_Class_0,Negativity_Class_1,Negativity_Class_2,Negativity_Class_3,Negativity_Class_4
0.5935077143717808,0.46957963096603733,0.3741339873133897,0.5736701303920557,0.5317677608688296
0.5980858057884291,0.4695498833609147,0.374341407170957,0.5800051936830477,0.5358177033614904
0.5944669895787678,0.46931027397262914,0.3741294421133815,0.5787053801183338,0.5380625682785981
0.5918528102751218,0.46976706804060636,0.3744956060067132,0.5656837966945216,0.5318277241386945
0.5933652210166195,0.46949369987445844,0.3749054022063513,0.583045299149392,0.5318261795476266
0.5942362061235584,0.4698364955790817,0.37450291057719876,0.5682818387930749,0.5352588059025024
0.5936467366167436,0.4693117736773423,0.3743462097367841,0.5747468714205778,0.5362831150507023
0.5939659428539926,0.4699422873292322,0.37400362643179974,0.5784544340586555,0.5338839016041407
0.5946851401814406,0.46935373338113917,0.3741251634710464,0.5737126492796876,0.53570234486319
0.5932304348609178,0.46904834213572383,0.37409386097560327,0.5740904609037826,0.534298865439146
0.5957863822245135,0.4693795096536557,0.37432891452963113,0.5719261513338101,0.5444663487176615
0.5937148927196285,0.4690285512592772,0.3741437148672893,0.5806236268218299,0.5318691249332698
0.5948332619594074,0.47037499375719855,0.37412753137226173,0.5794509473990501,0.5480852472565197
0.5924111040680751,0.4695431579345268,0.3743522244460404,0.568731309886403,0.5368807389357971
0.5917429178989514,0.4695991340632192,0.37411431775957726,0.5737771378501664,0.538848043304389
0.593095483023247,0.4699321713898422,0.3741572618086487,0.5846976768873743,0.5437833076943875
0.5940725694554688,0.46926122362876405,0.37430411333752617,0.5658352783302998,0.5317744285294974
0.5944783411452004,0.4692633004243743,0.3735649225103522,0.5727801367550984,0.5333805571026478
0.5917743046920102,0.46899394315977244,0.37467566639799366,0.5790958397664937,0.5379556161365302
0.5922229575660156,0.46926785034814406,0.3745405325192321,0.5740593298669179,0.5318730752210566
0.5943392468117811,0.4693212738361406,0.3744747858631102,0.5822978953180578,0.5355100060287663
0.593861305766658,0.4696574256544186,0.37431007674040473,0.5773620896892521,0.5318180975087385
0.593545147354528,0.4697620219462487,0.3743253174186008,0.5810245329991212,0.5359998575026168
0.5900783454204386,0.4689884488525111,0.37408762778609356,0.5640224271656809,0.5363866530264841
0.59100297880038,0.46907131074286523,0.3745047013058175,0.5655861814539811,0.5317981454076873
0.5936608198930302,0.46954788924020463,0.3743051846378459,0.5774680097878367,0.5352068611626242
0.5900419205823284,0.46960510305768316,0.37450371582618286,0.57689539855117,0.5318787412232686
0.5904699749782285,0.4692421822146463,0.37451019673671493,0.5783933601411302,0.538074268944184
0.594348608032484,0.46949878101923376,0.37415694196147753,0.5769823306402342,0.5453129525452571
0.5900214006855914,0.46939359209181025,0.37411717037584474,0.5753577460831721,0.5317788369661548
