Accuracy,F1_Scores
0.9549019607843137,0.9548535125005714
0.9552287581699346,0.9559072735543325
0.961111111111111,0.9624719724719725
0.949673202614379,0.9519136419136419
0.9552287581699346,0.9564439264439265
0.9542483660130718,0.9552585431997198
0.9431372549019608,0.9450889850889851
0.9486928104575163,0.950965700965701
0.9604575163398692,0.961240241240241
0.9209150326797386,0.9231631331631333
0.9555555555555555,0.9567143967143966
0.9437908496732026,0.9453816553816553
0.9552287581699346,0.956002146002146
0.9490196078431372,0.9502393902393902
0.9434640522875817,0.9452044252044253
0.9323529411764706,0.9340052540052539
0.9493464052287581,0.9500518000517999
0.949673202614379,0.9497235172235172
0.9552287581699346,0.956093906093906
0.9441176470588235,0.9453531653531652
0.9552287581699346,0.9564683464683466
0.9434640522875817,0.9447891922891923
0.9607843137254901,0.9617452917452916
0.949673202614379,0.9495130795130795
0.9539215686274511,0.9565460465460467
0.95,0.9518992118992118
0.938562091503268,0.9396329596329597
0.9437908496732026,0.9456594331594331
0.9552287581699346,0.9567365967365967
0.9431372549019608,0.9456594331594331
