Accuracy,F1_Scores
0.5395424836601308,0.39308494886755757
0.5127450980392156,0.3549855336628792
0.5356209150326798,0.3783582330882102
0.5055555555555555,0.3435997722084679
0.5218954248366013,0.3701216899042986
0.5673202614379085,0.4322916833095861
0.5562091503267974,0.40168764797368917
0.5732026143790849,0.4254922842222613
0.5934640522875817,0.45349927722925437
0.5516339869281046,0.4047715247715248
0.5617647058823529,0.411689830637199
0.5294117647058824,0.3852161751292186
0.5016339869281046,0.35203665289706476
0.5669934640522876,0.43043984739031177
0.5950980392156864,0.46200945024474427
0.6078431372549018,0.48857539959330243
0.5898692810457515,0.4769896929023326
0.5790849673202615,0.454267194449857
0.5013071895424837,0.3552678030504118
0.5346405228758171,0.3933429621434737
0.5673202614379085,0.4227459954233409
0.5392156862745099,0.3990091783749073
0.5401960784313726,0.37893090465468987
0.48921568627450973,0.3328394504046678
0.5179738562091504,0.37193097643097645
0.5839869281045751,0.4279555537914671
0.5444444444444445,0.4083718662695645
0.5676470588235294,0.4078614342687569
0.6179738562091504,0.49154578915448477
0.5686274509803921,0.41971098817625946
