Accuracy,F1_Scores
0.5205882352941177,0.4390677428293528
0.5013071895424837,0.41891721797294557
0.499673202614379,0.43852252781045353
0.5212418300653596,0.4312829762829763
0.5013071895424837,0.4127083156494922
0.5326797385620916,0.46631937778996607
0.49411764705882344,0.4117280454896554
0.511437908496732,0.438738899559333
0.46699346405228753,0.3794368476953616
0.5385620915032681,0.46438306848523575
0.5052287581699346,0.418351422113032
0.4901960784313726,0.3905796078706295
0.5222222222222223,0.43889010370434517
0.5218954248366013,0.4523513328776487
0.5052287581699346,0.4268168478694795
0.5235294117647059,0.4290381015613214
0.5284313725490197,0.4578142251052467
0.5281045751633986,0.43359560517455253
0.5444444444444445,0.4589189296542238
0.5398692810457517,0.4696009374182749
0.4722222222222222,0.38170150025413185
0.5062091503267974,0.4175441302763284
0.5049019607843138,0.4168266139318771
0.5169934640522876,0.43160442412764394
0.4771241830065359,0.4020555811577483
0.5111111111111111,0.433374858715416
0.503921568627451,0.4252308367014249
0.47777777777777775,0.39548404124255515
0.5049019607843137,0.4360181576822445
0.48267973856209145,0.3973672941552199
